date,week_start,host_name,lang,page_path,page_title,channel_group,device_category,screen_page_views,active_users,sessions,engagement_rate,bounce_rate,avg_engagement_seconds,key_events,total_revenue,pulled_at
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/7-in-1-compact-weather-station-radar-rain,7-in-1 Compact Weather Station (Radar Rain) | Seeed Studio,Referral,desktop,1,1,2,1.0,0.0,181.5,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/home-assistant-green,Home Assistant Green | Seeed Studio,Direct,mobile,1,1,1,1.0,0.0,92.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/recamera-2002-series-open-source-ai-camera,reCamera AI Camera | Seeed Studio,Direct,mobile,1,1,1,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/recamera-gimbal-2002w-series-ai-camera-with-adjustable-yaw-pitch,reCamera AI Camera with Gimbal | Seeed Studio,Direct,mobile,1,1,1,1.0,0.0,7.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/recamera-gimbal-2002w-series-ai-camera-with-adjustable-yaw-pitch,reCamera AI Camera with Gimbal | Seeed Studio,Organic Search,desktop,1,1,1,1.0,0.0,35.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/recomputer-ai-r,reComputer AI R | Seeed Studio,Unassigned,desktop,1,1,1,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/recomputer-ai-r2000-series-raspberry-pi-high-performance-edge-ai-computer-based-on-raspberry-pi-5-hailo-8-ai-acceleration-module,reComputer R2000 Series | Seeed Studio,Paid Search,desktop,1,1,1,1.0,0.0,21.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/recomputer-industrial-fanless-edge-ai-device-with-jetson-module,reComputer Industrial Jetson™ | Seeed Studio,Organic Search,desktop,1,1,1,1.0,0.0,19.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/recomputer-industrial-fanless-edge-ai-device-with-jetson-module,reComputer Industrial Jetson™ | Seeed Studio,Unassigned,desktop,1,1,1,1.0,0.0,5.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/recomputer-mini-jetson-series,reComputer Mini Jetson™ | Seeed Studio,AI Assistant,desktop,1,1,1,0.0,1.0,1.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/recomputer-mini-jetson-series,reComputer Mini Jetson™ | Seeed Studio,Unassigned,desktop,1,1,1,1.0,0.0,41.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/recomputer-r,reComputer R | Seeed Studio,Unassigned,desktop,1,1,1,1.0,0.0,2.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/recomputer-r1000-series-raspberry-pi-iot-gateway-controller-cm4-powered-ai-capable,reComputer R1000 Series | Seeed Studio,Direct,desktop,1,2,3,0.6667,0.3333,4.67,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/recomputer-r1000-series-raspberry-pi-iot-gateway-controller-cm4-powered-ai-capable,reComputer R1000 Series | Seeed Studio,Paid Search,desktop,1,1,1,1.0,0.0,15.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/recomputer-super-jetson-series,reComputer Super Jetson™ | Seeed Studio,Paid Search,desktop,1,1,1,1.0,0.0,6.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/recomputer-super-jetson-series,reComputer Super Jetson™ | Seeed Studio,Referral,desktop,1,1,1,1.0,0.0,27.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/rerouter-cm4-raspberry-pi-based-mini-router-travel-router-dual-gigabit-ethernet-openwrt-os,reRouter | Seeed Studio,AI Assistant,desktop,1,1,1,1.0,0.0,13.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/rerouter-cm4-raspberry-pi-based-mini-router-travel-router-dual-gigabit-ethernet-openwrt-os,reRouter | Seeed Studio,Direct,desktop,1,1,1,0.0,1.0,5.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/rerouter-cm4-raspberry-pi-based-mini-router-travel-router-dual-gigabit-ethernet-openwrt-os,reRouter | Seeed Studio,Unassigned,desktop,1,1,1,1.0,0.0,14.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/reserver-industrial-jetson-series,reServer Industrial Jetson™ | Seeed Studio,Paid Search,desktop,1,1,1,1.0,0.0,78.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/reserver-industrial-jetson-series,reServer Industrial Jetson™ | Seeed Studio,Unassigned,desktop,1,1,1,1.0,0.0,98.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/respeaker-lite-2-mic-array-voice-kit-compatible-with-esphome,reSpeaker Lite: 2-Mic Array | Seeed Studio,Organic Search,desktop,1,1,1,0.0,1.0,7.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/respeaker-lite-2-mic-array-voice-kit-compatible-with-esphome,reSpeaker Lite: 2-Mic Array | Seeed Studio,Organic Search,mobile,1,1,1,0.0,1.0,9.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/respeaker-mic-array-v2-0,reSpeaker XMOS XVF3800: 4-Mic Array | Seeed Studio,Direct,mobile,1,0,1,0.0,1.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/reterminal-5-hmi-cm4108032-all-in-one-modular-design-ips-multi-touch-screen-rich-interfaces,"reTerminal 5"" | Seeed Studio",AI Assistant,mobile,1,1,1,1.0,0.0,29.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/reterminal-5-hmi-cm4108032-all-in-one-modular-design-ips-multi-touch-screen-rich-interfaces,"reTerminal 5"" | Seeed Studio",Unassigned,desktop,1,1,1,1.0,0.0,1.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/reterminal-dm-10-1-industrial-hmi-cm4108032-raspberry-pi-industrial-panel-pc-panel-controller,"reTerminal DM 10"" | Seeed Studio",Direct,desktop,1,1,1,1.0,0.0,3.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/reterminal-dm-10-1-industrial-hmi-cm4108032-raspberry-pi-industrial-panel-pc-panel-controller,"reTerminal DM 10"" | Seeed Studio",Organic Search,mobile,1,0,1,0.0,1.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/reterminal-dm-10-1-industrial-hmi-cm4108032-raspberry-pi-industrial-panel-pc-panel-controller,"reTerminal DM 10"" | Seeed Studio",Unassigned,mobile,1,1,1,1.0,0.0,10.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/seeed-studio-xiao-esp32-series,XIAO Series Module | Seeed Studio,Direct,desktop,1,1,1,0.0,1.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/sensecap-a1102-lorawan-vision-ai-sensor,LoRaWAN® AI Camera | Seeed Studio,Direct,desktop,1,1,1,0.0,1.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/sensecap-a1102-lorawan-vision-ai-sensor,LoRaWAN® AI Camera | Seeed Studio,Organic Search,desktop,1,0,1,0.0,1.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/sensecap-a1102-lorawan-vision-ai-sensor,LoRaWAN® AI Camera | Seeed Studio,Organic Search,mobile,1,1,1,1.0,0.0,25.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/sensecap-a1102-lorawan-vision-ai-sensor,LoRaWAN® AI Camera | Seeed Studio,Unassigned,mobile,1,1,1,1.0,0.0,20.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/sensecap-card-tracker-t1000-e-for-meshtastic,Meshtastic Tracker | Seeed Studio,Unassigned,desktop,1,1,1,1.0,0.0,55.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/sensecap-indicator-series-4-inch-touch-screen-iot-development-platform,SenseCAP Indicator | Seeed Studio,Unassigned,mobile,1,1,1,1.0,0.0,5.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/sensecap-m2-multi-platform-lorawan-indoor-gateways,LoRaWAN® Multiple-Platform Gateway | Seeed Studio,Direct,desktop,1,1,2,0.0,1.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/sensecap-m2-multi-platform-lorawan-indoor-gateways,LoRaWAN® Multiple-Platform Gateway | Seeed Studio,Organic Search,desktop,1,1,1,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/sensecap-m2-multi-platform-lorawan-indoor-gateways,LoRaWAN® Multiple-Platform Gateway | Seeed Studio,Organic Search,mobile,1,1,1,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/sensecap-m2-multi-platform-lorawan-indoor-gateways,Puerta de enlace multiplataforma LoRaWAN® | Seeed Studio,Organic Search,mobile,1,1,1,1.0,0.0,47.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/sensecap-m4-square-fluxnode-mystnodes-and-helium,SenseCAP M4 Square | Seeed Studio,Organic Search,desktop,1,1,1,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/sensecap-m4-square-fluxnode-mystnodes-and-helium,SenseCAP M4 Square | Seeed Studio,Unassigned,desktop,1,1,1,1.0,0.0,16.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/sensecap-one-s500-5-in-1-compact-weather-sensor,5-in-1 Compact Weather Sensor | Seeed Studio,Organic Search,desktop,1,1,1,1.0,0.0,21.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/sensecap-s1000-v2-10-in-1-compact-weather-sensor,10-in-1 Compact Weather Station | Seeed Studio,Unassigned,desktop,1,1,1,1.0,0.0,63.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/sensecap-s200-wind-speed-and-direction-sensor,Wind Speed and Direction Weather Station | Seeed Studio,Organic Search,desktop,1,1,1,1.0,0.0,69.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/sensecap-s2105-lorawan-soil-moisture-temperature-and-ec-sensor,"Soil Moisture, Temperature and EC Sensor | Seeed Studio",AI Assistant,desktop,1,1,1,0.0,1.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/sensecap-s2105-lorawan-soil-moisture-temperature-and-ec-sensor,"Soil Moisture, Temperature and EC Sensor | Seeed Studio",AI Assistant,mobile,1,1,1,0.0,1.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/sensecap-s800-8-in-1-compact-weather-sensor,8-in-1 Compact Weather Station | Seeed Studio,Direct,desktop,1,1,1,0.0,1.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/sensecap-s800-8-in-1-compact-weather-sensor,8-in-1 Compact Weather Station | Seeed Studio,Organic Search,desktop,1,1,1,1.0,0.0,14.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/sensecap-watcher-the-physical-ai-agent-for-smarter-spaces,SenseCAP Watcher | Seeed Studio,Organic Search,mobile,1,1,1,1.0,0.0,19.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/sensecap-watcher-the-physical-ai-agent-for-smarter-spaces,SenseCAP Watcher | Seeed Studio,Unassigned,mobile,1,1,1,1.0,0.0,24.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/product/sound-event-detection-module-d1,Sound Event Detection Module D1 | Seeed Studio,Organic Search,desktop,1,1,1,0.0,1.0,2.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/purchase,Official Purchase Channels,AI Assistant,desktop,1,1,1,1.0,0.0,2.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/purchase,Seeed Studio - The AI Hardware Partner,Unassigned,mobile,1,1,1,1.0,0.0,8.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/raspberry-pi,Raspberry Pi® – Seeed Studio,AI Assistant,mobile,1,1,1,1.0,0.0,20.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/selection/jetson,Product Selection Assistant,Organic Search,desktop,1,1,2,0.5,0.5,40.5,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/selection/jetson,Product Selection Assistant,Unassigned,tablet,1,0,1,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/selection/weather-station,Product Selection Assistant,Referral,desktop,1,1,1,1.0,0.0,70.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/building-energy-management,"Building Energy Management | Multi-Protocol, Local AI",Direct,desktop,1,1,1,1.0,0.0,87.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/building-energy-management,"Building Energy Management | Multi-Protocol, Local AI",Organic Search,desktop,1,1,1,1.0,0.0,6.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/building-energy-management,"Building Energy Management | Multi-Protocol, Local AI",Referral,desktop,1,1,1,1.0,0.0,186.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/building-energy-management,"Building Energy Management | Multi-Protocol, Local AI",Unassigned,desktop,1,1,1,1.0,0.0,10.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/building-energy-retrofit,"Building Energy Retrofit | Wireless LoRaWAN, 20% of BMS Cost",Referral,desktop,1,1,2,0.5,0.5,85.5,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/campus-safety-management,Campus Safety Management | Tracking with Panic Alarm,Direct,desktop,1,1,1,1.0,0.0,87.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/conversational-voice-ai,On-Device Voice AI | Offline Assistant with Edge LLM,Referral,desktop,1,1,1,1.0,0.0,6.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/conversational-voice-ai,On-Device Voice AI | Offline Assistant with Edge LLM,Unassigned,desktop,1,1,1,1.0,0.0,115.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/environment-monitoring,"Wireless Environmental Monitoring | LoRaWAN, 4G, RS485",Direct,mobile,1,1,1,0.0,1.0,2.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/environment-monitoring,"Wireless Environmental Monitoring | LoRaWAN, 4G, RS485",Unassigned,desktop,1,1,2,0.5,0.5,209.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/hazard-response,Emergency Response Command | Off-Grid Data & Comms,Organic Search,desktop,1,1,1,1.0,0.0,14.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/hazard-response,Emergency Response Command | Off-Grid Data & Comms,Referral,desktop,1,1,1,1.0,0.0,1.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/indoor-outdoor-positioning,"Indoor-Outdoor Positioning | People & Asset Tracking, SOS",Unassigned,desktop,1,1,1,1.0,0.0,24.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/intelligent-video-analytics,Análisis de vídeo inteligente | Inferencia de IA en el borde de la red con múltiples cámaras,Direct,desktop,1,1,1,1.0,0.0,138.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/reference-designs/ai_lab,AI Lab — Edge AI Model Hub on Rockchip,Direct,mobile,1,1,1,0.0,1.0,8.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/reference-designs/fall_detection,Edge Fall Detection Reference Design | On-Device Pose + MQTT Alerts,Direct,desktop,1,1,1,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/reference-designs/fall_detection,Edge Fall Detection Reference Design | On-Device Pose + MQTT Alerts,Referral,desktop,1,1,1,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/reference-designs/gpt_oss_20b,GPT OSS 20B en Jetson,Direct,desktop,1,1,1,1.0,0.0,9.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/reference-designs/gun_detection_frigate,Detección de armas mediante IA,Direct,desktop,1,1,1,1.0,0.0,102.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/reference-designs/industrial_security_jetson,Industrial Security on Jetson,Direct,desktop,1,1,1,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/reference-designs/industrial_security_jetson,Industrial Security on Jetson,Organic Search,desktop,1,1,1,1.0,0.0,7.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/reference-designs/industrial_security_jetson,Industrial Security on Jetson,Unassigned,desktop,1,2,2,0.5,0.5,43.5,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/reference-designs/openclaw_deploy,OpenClaw AI Gateway,Direct,desktop,1,1,1,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/reference-designs/reachy_claw_voice_robot,Conversational Desktop Robot,Referral,desktop,1,0,1,0.0,1.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/reference-designs/recamera_heatmap_grafana,Smart Retail People Flow Heatmap,Referral,desktop,1,1,1,1.0,0.0,2.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/reference-designs/recamera_parking_monitor,Monitor de plazas de aparcamiento con IA,Direct,desktop,1,1,1,1.0,0.0,42.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/reference-designs/smart_retail_voice_ai,Smart Retail Voice Collection,Direct,desktop,1,1,1,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/reference-designs/smart_space_assistant,Build Your Space AI Agent,Direct,desktop,1,1,1,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/reference-designs/smart_space_assistant,Build Your Space AI Agent,Referral,desktop,1,1,1,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/smart-agriculture-sensing,Smart Agriculture Sensing | Micro-Climate & Soil Moisture,Direct,desktop,1,1,1,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/smart-agriculture-sensing,Smart Agriculture Sensing | Micro-Climate & Soil Moisture,Direct,mobile,1,1,1,0.0,1.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/smart-livestock-farming,Smart Livestock Farming | Environment + AI Animal Health,Organic Search,desktop,1,1,1,1.0,0.0,60.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/smart-livestock-farming,Smart Livestock Farming | Environment Monitoring + AI Animal Health | Seeed Studio,Referral,desktop,1,0,1,0.0,1.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/smart-warehouse-management,"Smart Warehouse Management | Voice Control, Local Vision AI",Organic Social,desktop,1,1,1,1.0,0.0,63.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/voicecollectionanalysis,Products - IoT Module | Seeed Studio - The AI Hardware Partner,Unassigned,mobile,1,1,1,1.0,0.0,2.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/voicecollectionanalysis,Voice Collection & Analysis | Edge-AI Service Quality Audit,Direct,mobile,1,1,1,1.0,0.0,50.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/solutions/voicecollectionanalysis,Voice Collection & Analysis | Edge-AI Service Quality Audit,Unassigned,mobile,1,1,1,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/xiao-series-page,Seeed Studio XIAO – Add AI to Almost Anything,Direct,desktop,1,1,1,0.0,1.0,1.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/xiao-series-page,Seeed Studio XIAO – Add AI to Almost Anything,Referral,desktop,1,1,1,1.0,0.0,30.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.cc,EN,/xiao-series-page,Seeed Studio XIAO – Add AI to Almost Anything,Referral,mobile,1,1,1,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.co.jp,JP,/,Seeed Studio - AIハードウェアパートナー,Direct,desktop,1,1,1,0.0,1.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.co.jp,JP,/,Seeed Studio - AIハードウェアパートナー,Direct,mobile,1,1,1,0.0,1.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.co.jp,JP,/about-us,About Seeed Studio,AI Assistant,desktop,1,1,1,1.0,0.0,14.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.co.jp,JP,/about-us/seeedkk,About SeeedKK,AI Assistant,desktop,1,1,1,1.0,0.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.co.jp,JP,/about-us/seeedkk,About SeeedKK,Direct,desktop,1,1,1,0.0,1.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.co.jp,JP,/news,News(JA) - カテゴリ,Organic Search,desktop,1,1,1,1.0,0.0,2.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.co.jp,JP,/post/ai-driven-video-analytics-for-automotive-dealer-warehouse-security-ja,自動車業界のセキュリティ強化：AI駆動映像解析による自動車ディーラー倉庫の防犯システム構築,Organic Search,desktop,1,1,2,0.5,0.5,7.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.co.jp,JP,/post/events-edgetech2025,【イベント情報】EdgeTech+2025に出展,Organic Search,mobile,1,1,1,1.0,0.0,10.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.co.jp,JP,/post/events-edgetechwest2026,【イベント情報】EdgeTech+ WEST 2026に出展,Organic Search,desktop,1,1,1,1.0,0.0,35.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.co.jp,JP,/post/how-to-solder-mems-microphones-ja,MEMSマイクロフォンのはんだ付け方法,Organic Search,mobile,1,1,1,1.0,0.0,51.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.co.jp,JP,/post/introducing-the-cm5-minima-r3-a-compact-open-source-powerhouse-for-raspberry-pi-cm5-ja,CM5 MINIMA R3のご紹介：Raspberry Pi CM5向けのコンパクトでオープンソースの高性能ボード,Organic Search,mobile,1,1,1,1.0,0.0,33.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.co.jp,JP,/post/loko-the-tiniest-gps-tracker-with-built-in-lora-e5-module-can-track-any-wild-animals-and-drones-with-seeed-fusion-pcba,Loko-The Tiniest GPS Tracker with Built-In Wio-E5 Module Can Track Any Wild Animals and Drones with Seeed Fusion Co-Create,Direct,desktop,1,1,1,0.0,1.0,0.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.co.jp,JP,/post/stock-management-with-edge-ai-capability-in-intelligent-industry-ja,エッジAI機能を活用したインテリジェント産業における在庫管理,Organic Search,mobile,1,1,1,1.0,0.0,33.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.co.jp,JP,/product-category/ai-nvr-ja,利用シーン別に探す - セキュリティ監視 - AI NVR（ネットワークビデオレコーダー） | Seeed Studio - AIハードウェアパートナー,Organic Search,desktop,1,1,1,1.0,0.0,101.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.co.jp,JP,/product-category/controller-ja,デバイス別に探す - コントローラー | Seeed Studio - AIハードウェアパートナー,Organic Search,desktop,1,1,1,1.0,0.0,4.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.co.jp,JP,/product-category/modules-ja,デバイス別に探す - IoT モジュール | Seeed Studio - AIハードウェアパートナー,Organic Search,desktop,1,1,1,1.0,0.0,6.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.co.jp,JP,/product-category/nvidia-jetson-ipc-ja,デバイス別に探す - 産業用コンピュータ - NVIDIA® Jetson™ | Seeed Studio - AIハードウェアパートナー,Organic Search,desktop,1,1,1,1.0,0.0,6.0,0,0.0,2026-09-03 04:48:11
2026-08-24,2026-08-24,www.seeed.co.jp,JP,/product-category/products-ja,デバイス別に探す | Seeed Studio - AIハードウェアパートナー,Direct,desktop,1,1,1,0.0,1.0,0.0,0,0.0,2026-09-03 04:48:11
